path,class,label
Vegetable-Fruit/236.jpg,Vegetable-Fruit,10
Soup/1431.jpg,Soup,9
Seafood/332.jpg,Seafood,8
Dessert/486.jpg,Dessert,2
Vegetable-Fruit/178.jpg,Vegetable-Fruit,10
Meat/1026.jpg,Meat,5
Vegetable-Fruit/539.jpg,Vegetable-Fruit,10
Fried food/820.jpg,Fried food,4
Soup/907.jpg,Soup,9
Fried food/12.jpg,Fried food,4
Egg/624.jpg,Egg,3
Dessert/789.jpg,Dessert,2
Soup/1256.jpg,Soup,9
Seafood/214.jpg,Seafood,8
Egg/314.jpg,Egg,3
Seafood/542.jpg,Seafood,8
Dessert/777.jpg,Dessert,2
Noodles-Pasta/437.jpg,Noodles-Pasta,6
Egg/242.jpg,Egg,3
Seafood/399.jpg,Seafood,8
Soup/353.jpg,Soup,9
Meat/358.jpg,Meat,5
Soup/328.jpg,Soup,9
Meat/356.jpg,Meat,5
Noodles-Pasta/426.jpg,Noodles-Pasta,6
Fried food/552.jpg,Fried food,4
Egg/371.jpg,Egg,3
Fried food/73.jpg,Fried food,4
Soup/294.jpg,Soup,9
Dessert/293.jpg,Dessert,2
Noodles-Pasta/416.jpg,Noodles-Pasta,6
Egg/946.jpg,Egg,3
Dessert/523.jpg,Dessert,2
Fried food/489.jpg,Fried food,4
Dessert/1102.jpg,Dessert,2
Dessert/1320.jpg,Dessert,2
Dessert/266.jpg,Dessert,2
Meat/95.jpg,Meat,5
Noodles-Pasta/78.jpg,Noodles-Pasta,6
Egg/299.jpg,Egg,3
Meat/1006.jpg,Meat,5
Dessert/391.jpg,Dessert,2
Vegetable-Fruit/575.jpg,Vegetable-Fruit,10
Seafood/123.jpg,Seafood,8
Bread/845.jpg,Bread,0
Meat/416.jpg,Meat,5
Meat/874.jpg,Meat,5
Dessert/1015.jpg,Dessert,2
Dessert/610.jpg,Dessert,2
Soup/1338.jpg,Soup,9
Noodles-Pasta/75.jpg,Noodles-Pasta,6
Egg/710.jpg,Egg,3
Dairy product/348.jpg,Dairy product,1
Dessert/1079.jpg,Dessert,2
Seafood/86.jpg,Seafood,8
Meat/838.jpg,Meat,5
Soup/1177.jpg,Soup,9
Meat/64.jpg,Meat,5
Vegetable-Fruit/19.jpg,Vegetable-Fruit,10
Dessert/135.jpg,Dessert,2
Fried food/313.jpg,Fried food,4
Soup/534.jpg,Soup,9
Noodles-Pasta/428.jpg,Noodles-Pasta,6
Egg/815.jpg,Egg,3
Seafood/843.jpg,Seafood,8
Bread/918.jpg,Bread,0
Vegetable-Fruit/583.jpg,Vegetable-Fruit,10
Soup/259.jpg,Soup,9
Dessert/441.jpg,Dessert,2
Noodles-Pasta/254.jpg,Noodles-Pasta,6
Vegetable-Fruit/546.jpg,Vegetable-Fruit,10
Rice/85.jpg,Rice,7
Meat/92.jpg,Meat,5
Soup/1432.jpg,Soup,9
Bread/401.jpg,Bread,0
Egg/917.jpg,Egg,3
Meat/402.jpg,Meat,5
Egg/108.jpg,Egg,3
Bread/623.jpg,Bread,0
Dessert/185.jpg,Dessert,2
Fried food/741.jpg,Fried food,4
Dessert/1362.jpg,Dessert,2
Fried food/530.jpg,Fried food,4
Bread/718.jpg,Bread,0
Seafood/168.jpg,Seafood,8
Meat/780.jpg,Meat,5
Seafood/659.jpg,Seafood,8
Meat/74.jpg,Meat,5
Meat/1260.jpg,Meat,5
Dessert/525.jpg,Dessert,2
Vegetable-Fruit/566.jpg,Vegetable-Fruit,10
Soup/587.jpg,Soup,9
Bread/77.jpg,Bread,0
Soup/406.jpg,Soup,9
Dairy product/364.jpg,Dairy product,1
Dessert/1280.jpg,Dessert,2
Seafood/49.jpg,Seafood,8
Vegetable-Fruit/28.jpg,Vegetable-Fruit,10
Soup/203.jpg,Soup,9
Bread/944.jpg,Bread,0
Fried food/454.jpg,Fried food,4
Dessert/322.jpg,Dessert,2
Vegetable-Fruit/627.jpg,Vegetable-Fruit,10
Dessert/1371.jpg,Dessert,2
Bread/310.jpg,Bread,0
Soup/129.jpg,Soup,9
Seafood/172.jpg,Seafood,8
Rice/272.jpg,Rice,7
Soup/249.jpg,Soup,9
Seafood/681.jpg,Seafood,8
Egg/232.jpg,Egg,3
Bread/116.jpg,Bread,0
Dairy product/60.jpg,Dairy product,1
Egg/948.jpg,Egg,3
Meat/702.jpg,Meat,5
Soup/1209.jpg,Soup,9
Soup/41.jpg,Soup,9
Noodles-Pasta/176.jpg,Noodles-Pasta,6
Meat/580.jpg,Meat,5
Soup/797.jpg,Soup,9
Meat/635.jpg,Meat,5
Dessert/1224.jpg,Dessert,2
Bread/408.jpg,Bread,0
Bread/556.jpg,Bread,0
Meat/1179.jpg,Meat,5
Dessert/1193.jpg,Dessert,2
Vegetable-Fruit/1.jpg,Vegetable-Fruit,10
Soup/1206.jpg,Soup,9
Fried food/314.jpg,Fried food,4
Soup/14.jpg,Soup,9
Seafood/433.jpg,Seafood,8
Egg/343.jpg,Egg,3
Fried food/301.jpg,Fried food,4
Meat/510.jpg,Meat,5
Meat/295.jpg,Meat,5
Soup/573.jpg,Soup,9
Vegetable-Fruit/708.jpg,Vegetable-Fruit,10
Bread/540.jpg,Bread,0
Bread/666.jpg,Bread,0
Seafood/459.jpg,Seafood,8
Egg/607.jpg,Egg,3
Soup/1326.jpg,Soup,9
Soup/378.jpg,Soup,9
Dessert/608.jpg,Dessert,2
Dessert/917.jpg,Dessert,2
Meat/918.jpg,Meat,5
Dairy product/257.jpg,Dairy product,1
Meat/597.jpg,Meat,5
Soup/934.jpg,Soup,9
Soup/553.jpg,Soup,9
Seafood/812.jpg,Seafood,8
Soup/1341.jpg,Soup,9
Bread/274.jpg,Bread,0
Dairy product/270.jpg,Dairy product,1
Dessert/377.jpg,Dessert,2
Seafood/314.jpg,Seafood,8
Meat/859.jpg,Meat,5
Noodles-Pasta/85.jpg,Noodles-Pasta,6
Noodles-Pasta/45.jpg,Noodles-Pasta,6
Egg/638.jpg,Egg,3
Fried food/707.jpg,Fried food,4
Soup/864.jpg,Soup,9
Vegetable-Fruit/551.jpg,Vegetable-Fruit,10
Bread/820.jpg,Bread,0
Dessert/674.jpg,Dessert,2
Egg/69.jpg,Egg,3
Dessert/1428.jpg,Dessert,2
Bread/479.jpg,Bread,0
Meat/647.jpg,Meat,5
Dessert/116.jpg,Dessert,2
Soup/1356.jpg,Soup,9
Fried food/27.jpg,Fried food,4
Meat/1320.jpg,Meat,5
Seafood/52.jpg,Seafood,8
Dairy product/79.jpg,Dairy product,1
Bread/340.jpg,Bread,0
Seafood/432.jpg,Seafood,8
Seafood/177.jpg,Seafood,8
Bread/869.jpg,Bread,0
Fried food/764.jpg,Fried food,4
Seafood/94.jpg,Seafood,8
Soup/228.jpg,Soup,9
Seafood/221.jpg,Seafood,8
Seafood/239.jpg,Seafood,8
Soup/399.jpg,Soup,9
Egg/934.jpg,Egg,3
Seafood/446.jpg,Seafood,8
Noodles-Pasta/307.jpg,Noodles-Pasta,6
Meat/581.jpg,Meat,5
Egg/410.jpg,Egg,3
Fried food/328.jpg,Fried food,4
Soup/1472.jpg,Soup,9
Soup/548.jpg,Soup,9
Seafood/792.jpg,Seafood,8
Dessert/1475.jpg,Dessert,2
Vegetable-Fruit/262.jpg,Vegetable-Fruit,10
Fried food/659.jpg,Fried food,4
Vegetable-Fruit/560.jpg,Vegetable-Fruit,10
Dessert/89.jpg,Dessert,2
Meat/1029.jpg,Meat,5
Fried food/803.jpg,Fried food,4
Dairy product/75.jpg,Dairy product,1
Soup/568.jpg,Soup,9
Meat/299.jpg,Meat,5
Egg/128.jpg,Egg,3
Fried food/88.jpg,Fried food,4
Meat/284.jpg,Meat,5
Seafood/462.jpg,Seafood,8
Dessert/102.jpg,Dessert,2
Meat/902.jpg,Meat,5
Egg/778.jpg,Egg,3
Soup/1365.jpg,Soup,9
Rice/93.jpg,Rice,7
Fried food/279.jpg,Fried food,4
Soup/763.jpg,Soup,9
Bread/176.jpg,Bread,0
Soup/374.jpg,Soup,9
Dessert/996.jpg,Dessert,2
Dairy product/179.jpg,Dairy product,1
Dessert/43.jpg,Dessert,2
Dessert/931.jpg,Dessert,2
Vegetable-Fruit/162.jpg,Vegetable-Fruit,10
Vegetable-Fruit/576.jpg,Vegetable-Fruit,10
Meat/185.jpg,Meat,5
Soup/1006.jpg,Soup,9
Soup/818.jpg,Soup,9
Meat/1269.jpg,Meat,5
Egg/933.jpg,Egg,3
Seafood/579.jpg,Seafood,8
Noodles-Pasta/282.jpg,Noodles-Pasta,6
Vegetable-Fruit/125.jpg,Vegetable-Fruit,10
Soup/592.jpg,Soup,9
Meat/1036.jpg,Meat,5
Meat/429.jpg,Meat,5
Dairy product/214.jpg,Dairy product,1
Fried food/36.jpg,Fried food,4
Soup/686.jpg,Soup,9
Egg/608.jpg,Egg,3
Noodles-Pasta/310.jpg,Noodles-Pasta,6
Bread/965.jpg,Bread,0
Bread/849.jpg,Bread,0
Egg/141.jpg,Egg,3
Dessert/758.jpg,Dessert,2
Meat/578.jpg,Meat,5
Bread/326.jpg,Bread,0
Egg/696.jpg,Egg,3
Soup/1335.jpg,Soup,9
Seafood/210.jpg,Seafood,8
Rice/19.jpg,Rice,7
Meat/1231.jpg,Meat,5
Meat/785.jpg,Meat,5
Meat/197.jpg,Meat,5
Dessert/298.jpg,Dessert,2
Noodles-Pasta/25.jpg,Noodles-Pasta,6
Soup/574.jpg,Soup,9
Meat/502.jpg,Meat,5
Egg/749.jpg,Egg,3
Soup/561.jpg,Soup,9
Egg/122.jpg,Egg,3
Dessert/1411.jpg,Dessert,2
Soup/967.jpg,Soup,9
Dessert/347.jpg,Dessert,2
Bread/105.jpg,Bread,0
Egg/736.jpg,Egg,3
Dessert/51.jpg,Dessert,2
Dessert/419.jpg,Dessert,2
Fried food/265.jpg,Fried food,4
Bread/277.jpg,Bread,0
Dessert/888.jpg,Dessert,2
Dessert/190.jpg,Dessert,2
Fried food/130.jpg,Fried food,4
Bread/801.jpg,Bread,0
Seafood/428.jpg,Seafood,8
Meat/640.jpg,Meat,5
Meat/14.jpg,Meat,5
Meat/125.jpg,Meat,5
Bread/262.jpg,Bread,0
Dessert/983.jpg,Dessert,2
Dessert/484.jpg,Dessert,2
Meat/1000.jpg,Meat,5
Dessert/535.jpg,Dessert,2
Meat/442.jpg,Meat,5
Dessert/617.jpg,Dessert,2
Bread/698.jpg,Bread,0
Seafood/794.jpg,Seafood,8
Dessert/482.jpg,Dessert,2
Soup/241.jpg,Soup,9
Fried food/607.jpg,Fried food,4
Vegetable-Fruit/390.jpg,Vegetable-Fruit,10
Seafood/20.jpg,Seafood,8
Dairy product/361.jpg,Dairy product,1
Egg/581.jpg,Egg,3
Soup/521.jpg,Soup,9
Dessert/262.jpg,Dessert,2
Fried food/630.jpg,Fried food,4
Seafood/413.jpg,Seafood,8
Rice/95.jpg,Rice,7
Vegetable-Fruit/82.jpg,Vegetable-Fruit,10
Seafood/183.jpg,Seafood,8
Bread/824.jpg,Bread,0
Fried food/545.jpg,Fried food,4
Seafood/270.jpg,Seafood,8
Dessert/1230.jpg,Dessert,2
Dessert/1249.jpg,Dessert,2
Dessert/1073.jpg,Dessert,2
Meat/490.jpg,Meat,5
Soup/1162.jpg,Soup,9
Fried food/107.jpg,Fried food,4
Soup/1214.jpg,Soup,9
Vegetable-Fruit/357.jpg,Vegetable-Fruit,10
Meat/286.jpg,Meat,5
Dessert/696.jpg,Dessert,2
Fried food/280.jpg,Fried food,4
Soup/715.jpg,Soup,9
Soup/1270.jpg,Soup,9
Dessert/1432.jpg,Dessert,2
Soup/842.jpg,Soup,9
Egg/522.jpg,Egg,3
Vegetable-Fruit/370.jpg,Vegetable-Fruit,10
Dessert/1491.jpg,Dessert,2
Fried food/730.jpg,Fried food,4
Vegetable-Fruit/684.jpg,Vegetable-Fruit,10
Bread/427.jpg,Bread,0
Dessert/847.jpg,Dessert,2
Dessert/1479.jpg,Dessert,2
Bread/786.jpg,Bread,0
Bread/981.jpg,Bread,0
Bread/652.jpg,Bread,0
Noodles-Pasta/406.jpg,Noodles-Pasta,6
Bread/744.jpg,Bread,0
Dessert/170.jpg,Dessert,2
Meat/746.jpg,Meat,5
Rice/39.jpg,Rice,7
Dessert/339.jpg,Dessert,2
Seafood/185.jpg,Seafood,8
Egg/280.jpg,Egg,3
Bread/843.jpg,Bread,0
Bread/593.jpg,Bread,0
Meat/153.jpg,Meat,5
Dairy product/349.jpg,Dairy product,1
Dessert/843.jpg,Dessert,2
Dessert/247.jpg,Dessert,2
Bread/750.jpg,Bread,0
Seafood/457.jpg,Seafood,8
Meat/478.jpg,Meat,5
Fried food/247.jpg,Fried food,4
Egg/480.jpg,Egg,3
Rice/79.jpg,Rice,7
Meat/1012.jpg,Meat,5
Soup/352.jpg,Soup,9
Noodles-Pasta/65.jpg,Noodles-Pasta,6
Dessert/1418.jpg,Dessert,2
Fried food/43.jpg,Fried food,4
Seafood/440.jpg,Seafood,8
Soup/674.jpg,Soup,9
Meat/778.jpg,Meat,5
Egg/323.jpg,Egg,3
Egg/841.jpg,Egg,3
Vegetable-Fruit/545.jpg,Vegetable-Fruit,10
Meat/1111.jpg,Meat,5
Dessert/277.jpg,Dessert,2
Bread/915.jpg,Bread,0
Meat/274.jpg,Meat,5
Fried food/813.jpg,Fried food,4
Soup/1225.jpg,Soup,9
Fried food/844.jpg,Fried food,4
Bread/809.jpg,Bread,0
Soup/208.jpg,Soup,9
Seafood/72.jpg,Seafood,8
Bread/198.jpg,Bread,0
Seafood/36.jpg,Seafood,8
Dessert/1088.jpg,Dessert,2
Egg/166.jpg,Egg,3
Bread/929.jpg,Bread,0
Meat/327.jpg,Meat,5
Dessert/728.jpg,Dessert,2
Soup/1007.jpg,Soup,9
Soup/1315.jpg,Soup,9
Soup/231.jpg,Soup,9
Meat/766.jpg,Meat,5
Meat/241.jpg,Meat,5
Egg/281.jpg,Egg,3
Egg/657.jpg,Egg,3
Fried food/601.jpg,Fried food,4
Seafood/712.jpg,Seafood,8
Vegetable-Fruit/520.jpg,Vegetable-Fruit,10
Fried food/694.jpg,Fried food,4
Seafood/434.jpg,Seafood,8
Dessert/1226.jpg,Dessert,2
Meat/33.jpg,Meat,5
Dairy product/199.jpg,Dairy product,1
Dessert/1482.jpg,Dessert,2
Bread/498.jpg,Bread,0
Dairy product/192.jpg,Dairy product,1
Seafood/628.jpg,Seafood,8
Bread/135.jpg,Bread,0
Fried food/295.jpg,Fried food,4
Egg/174.jpg,Egg,3
Egg/155.jpg,Egg,3
Dairy product/237.jpg,Dairy product,1
Meat/1182.jpg,Meat,5
Dairy product/259.jpg,Dairy product,1
Bread/755.jpg,Bread,0
Seafood/721.jpg,Seafood,8
Dessert/528.jpg,Dessert,2
Bread/231.jpg,Bread,0
Soup/904.jpg,Soup,9
Fried food/812.jpg,Fried food,4
Meat/1043.jpg,Meat,5
Meat/453.jpg,Meat,5
Bread/255.jpg,Bread,0
Rice/194.jpg,Rice,7
Egg/468.jpg,Egg,3
Dairy product/331.jpg,Dairy product,1
Soup/1424.jpg,Soup,9
Dairy product/392.jpg,Dairy product,1
Vegetable-Fruit/586.jpg,Vegetable-Fruit,10
Meat/115.jpg,Meat,5
Vegetable-Fruit/661.jpg,Vegetable-Fruit,10
Vegetable-Fruit/375.jpg,Vegetable-Fruit,10
Soup/1041.jpg,Soup,9
Soup/1456.jpg,Soup,9
Meat/667.jpg,Meat,5
Vegetable-Fruit/362.jpg,Vegetable-Fruit,10
Bread/248.jpg,Bread,0
Soup/1179.jpg,Soup,9
Soup/165.jpg,Soup,9
Bread/430.jpg,Bread,0
Seafood/74.jpg,Seafood,8
Meat/63.jpg,Meat,5
Bread/957.jpg,Bread,0
Meat/475.jpg,Meat,5
Soup/627.jpg,Soup,9
Noodles-Pasta/345.jpg,Noodles-Pasta,6
Fried food/157.jpg,Fried food,4
Seafood/87.jpg,Seafood,8
Meat/862.jpg,Meat,5
Soup/1211.jpg,Soup,9
Bread/324.jpg,Bread,0
Bread/187.jpg,Bread,0
Bread/690.jpg,Bread,0
Vegetable-Fruit/160.jpg,Vegetable-Fruit,10
Soup/483.jpg,Soup,9
Bread/691.jpg,Bread,0
Dessert/1147.jpg,Dessert,2
Vegetable-Fruit/488.jpg,Vegetable-Fruit,10
Fried food/506.jpg,Fried food,4
Noodles-Pasta/287.jpg,Noodles-Pasta,6
Meat/214.jpg,Meat,5
Egg/110.jpg,Egg,3
Vegetable-Fruit/665.jpg,Vegetable-Fruit,10
Seafood/426.jpg,Seafood,8
Meat/1208.jpg,Meat,5
Meat/693.jpg,Meat,5
Vegetable-Fruit/366.jpg,Vegetable-Fruit,10
Meat/1025.jpg,Meat,5
Dessert/1122.jpg,Dessert,2
Dessert/730.jpg,Dessert,2
Bread/181.jpg,Bread,0
Rice/53.jpg,Rice,7
Soup/1493.jpg,Soup,9
Soup/1330.jpg,Soup,9
Seafood/379.jpg,Seafood,8
Egg/316.jpg,Egg,3
Fried food/2.jpg,Fried food,4
Soup/225.jpg,Soup,9
Fried food/648.jpg,Fried food,4
Dessert/877.jpg,Dessert,2
Noodles-Pasta/66.jpg,Noodles-Pasta,6
Seafood/765.jpg,Seafood,8
Seafood/78.jpg,Seafood,8
Noodles-Pasta/24.jpg,Noodles-Pasta,6
Dessert/1098.jpg,Dessert,2
Egg/292.jpg,Egg,3
Bread/513.jpg,Bread,0
Bread/449.jpg,Bread,0
Meat/854.jpg,Meat,5
Egg/175.jpg,Egg,3
Meat/607.jpg,Meat,5
Rice/98.jpg,Rice,7
Noodles-Pasta/404.jpg,Noodles-Pasta,6
Bread/446.jpg,Bread,0
Meat/961.jpg,Meat,5
Vegetable-Fruit/550.jpg,Vegetable-Fruit,10
Bread/935.jpg,Bread,0
Meat/1181.jpg,Meat,5
Bread/971.jpg,Bread,0
Dairy product/189.jpg,Dairy product,1
Fried food/779.jpg,Fried food,4
Noodles-Pasta/236.jpg,Noodles-Pasta,6
Noodles-Pasta/118.jpg,Noodles-Pasta,6
Rice/213.jpg,Rice,7
Egg/578.jpg,Egg,3
Dessert/515.jpg,Dessert,2
Vegetable-Fruit/514.jpg,Vegetable-Fruit,10
Egg/394.jpg,Egg,3
Dairy product/292.jpg,Dairy product,1
Meat/1230.jpg,Meat,5
Meat/1.jpg,Meat,5
Meat/566.jpg,Meat,5
Seafood/791.jpg,Seafood,8
Seafood/161.jpg,Seafood,8
Meat/87.jpg,Meat,5
Soup/1154.jpg,Soup,9
Meat/1289.jpg,Meat,5
Soup/1298.jpg,Soup,9
Dessert/1457.jpg,Dessert,2
Fried food/786.jpg,Fried food,4
Meat/948.jpg,Meat,5
Meat/40.jpg,Meat,5
Dessert/774.jpg,Dessert,2
Egg/549.jpg,Egg,3
Vegetable-Fruit/490.jpg,Vegetable-Fruit,10
Soup/696.jpg,Soup,9
Fried food/718.jpg,Fried food,4
Soup/979.jpg,Soup,9
Egg/191.jpg,Egg,3
Soup/1231.jpg,Soup,9
Egg/782.jpg,Egg,3
Vegetable-Fruit/394.jpg,Vegetable-Fruit,10
Noodles-Pasta/346.jpg,Noodles-Pasta,6
Vegetable-Fruit/456.jpg,Vegetable-Fruit,10
Soup/681.jpg,Soup,9
Egg/214.jpg,Egg,3
Meat/829.jpg,Meat,5
Fried food/348.jpg,Fried food,4
Egg/41.jpg,Egg,3
Dessert/1261.jpg,Dessert,2
Soup/615.jpg,Soup,9
Bread/174.jpg,Bread,0
Vegetable-Fruit/376.jpg,Vegetable-Fruit,10
Seafood/537.jpg,Seafood,8
Dairy product/403.jpg,Dairy product,1
Noodles-Pasta/286.jpg,Noodles-Pasta,6
Soup/402.jpg,Soup,9
Egg/344.jpg,Egg,3
Fried food/660.jpg,Fried food,4
Dessert/314.jpg,Dessert,2
Soup/403.jpg,Soup,9
Vegetable-Fruit/213.jpg,Vegetable-Fruit,10
Bread/868.jpg,Bread,0
Dessert/556.jpg,Dessert,2
Egg/22.jpg,Egg,3
Soup/1287.jpg,Soup,9
Noodles-Pasta/120.jpg,Noodles-Pasta,6
Seafood/184.jpg,Seafood,8
Noodles-Pasta/235.jpg,Noodles-Pasta,6
Soup/130.jpg,Soup,9
Fried food/174.jpg,Fried food,4
Rice/146.jpg,Rice,7
Seafood/634.jpg,Seafood,8
Bread/737.jpg,Bread,0
Meat/1067.jpg,Meat,5
Rice/162.jpg,Rice,7
Soup/1175.jpg,Soup,9
Fried food/522.jpg,Fried food,4
Rice/52.jpg,Rice,7
Fried food/76.jpg,Fried food,4
Bread/183.jpg,Bread,0
Soup/1123.jpg,Soup,9
Fried food/702.jpg,Fried food,4
Egg/492.jpg,Egg,3
Egg/348.jpg,Egg,3
Dessert/272.jpg,Dessert,2
Fried food/555.jpg,Fried food,4
Meat/721.jpg,Meat,5
Meat/672.jpg,Meat,5
Soup/1232.jpg,Soup,9
Soup/454.jpg,Soup,9
Meat/934.jpg,Meat,5
Bread/266.jpg,Bread,0
Egg/73.jpg,Egg,3
Noodles-Pasta/320.jpg,Noodles-Pasta,6
Soup/551.jpg,Soup,9
Seafood/762.jpg,Seafood,8
Soup/1042.jpg,Soup,9
Seafood/368.jpg,Seafood,8
Seafood/846.jpg,Seafood,8
Bread/444.jpg,Bread,0
Seafood/705.jpg,Seafood,8
Fried food/480.jpg,Fried food,4
Dessert/1191.jpg,Dessert,2
Vegetable-Fruit/288.jpg,Vegetable-Fruit,10
Fried food/661.jpg,Fried food,4
Dessert/21.jpg,Dessert,2
Rice/237.jpg,Rice,7
Bread/390.jpg,Bread,0
Bread/456.jpg,Bread,0
Soup/1183.jpg,Soup,9
Meat/857.jpg,Meat,5
Rice/239.jpg,Rice,7
Meat/173.jpg,Meat,5
Fried food/439.jpg,Fried food,4
Meat/1184.jpg,Meat,5
Dessert/275.jpg,Dessert,2
Seafood/645.jpg,Seafood,8
Soup/1479.jpg,Soup,9
Fried food/356.jpg,Fried food,4
Dessert/1400.jpg,Dessert,2
Meat/492.jpg,Meat,5
Bread/221.jpg,Bread,0
Bread/961.jpg,Bread,0
Bread/447.jpg,Bread,0
Rice/81.jpg,Rice,7
Dessert/841.jpg,Dessert,2
Soup/828.jpg,Soup,9
Dessert/248.jpg,Dessert,2
Noodles-Pasta/113.jpg,Noodles-Pasta,6
Egg/504.jpg,Egg,3
Egg/829.jpg,Egg,3
Dessert/687.jpg,Dessert,2
Bread/966.jpg,Bread,0
Bread/766.jpg,Bread,0
Egg/192.jpg,Egg,3
Egg/734.jpg,Egg,3
Soup/95.jpg,Soup,9
Dessert/1188.jpg,Dessert,2
Egg/414.jpg,Egg,3
Dessert/127.jpg,Dessert,2
Bread/717.jpg,Bread,0
Bread/170.jpg,Bread,0
Meat/399.jpg,Meat,5
Meat/876.jpg,Meat,5
Meat/1300.jpg,Meat,5
Noodles-Pasta/4.jpg,Noodles-Pasta,6
Dairy product/7.jpg,Dairy product,1
Bread/934.jpg,Bread,0
Meat/698.jpg,Meat,5
Fried food/692.jpg,Fried food,4
Meat/401.jpg,Meat,5
Egg/893.jpg,Egg,3
Bread/41.jpg,Bread,0
Bread/519.jpg,Bread,0
Seafood/450.jpg,Seafood,8
Vegetable-Fruit/337.jpg,Vegetable-Fruit,10
Soup/423.jpg,Soup,9
Soup/536.jpg,Soup,9
Dessert/1378.jpg,Dessert,2
Egg/501.jpg,Egg,3
Soup/1296.jpg,Soup,9
Dessert/76.jpg,Dessert,2
Fried food/131.jpg,Fried food,4
Dessert/282.jpg,Dessert,2
Noodles-Pasta/392.jpg,Noodles-Pasta,6
Dessert/541.jpg,Dessert,2
Meat/456.jpg,Meat,5
Bread/339.jpg,Bread,0
Meat/80.jpg,Meat,5
Soup/982.jpg,Soup,9
Seafood/676.jpg,Seafood,8
Bread/295.jpg,Bread,0
Egg/322.jpg,Egg,3
Dessert/283.jpg,Dessert,2
Rice/114.jpg,Rice,7
Fried food/501.jpg,Fried food,4
Soup/128.jpg,Soup,9
Fried food/235.jpg,Fried food,4
Noodles-Pasta/8.jpg,Noodles-Pasta,6
Egg/180.jpg,Egg,3
Bread/264.jpg,Bread,0
Fried food/389.jpg,Fried food,4
Egg/763.jpg,Egg,3
Dairy product/6.jpg,Dairy product,1
Fried food/539.jpg,Fried food,4
Meat/410.jpg,Meat,5
Egg/684.jpg,Egg,3
Soup/38.jpg,Soup,9
Seafood/786.jpg,Seafood,8
Soup/177.jpg,Soup,9
Dairy product/201.jpg,Dairy product,1
Dairy product/344.jpg,Dairy product,1
Soup/893.jpg,Soup,9
Meat/1164.jpg,Meat,5
Fried food/128.jpg,Fried food,4
Seafood/188.jpg,Seafood,8
Vegetable-Fruit/409.jpg,Vegetable-Fruit,10
Fried food/510.jpg,Fried food,4
Rice/164.jpg,Rice,7
Meat/1129.jpg,Meat,5
Soup/1498.jpg,Soup,9
Rice/251.jpg,Rice,7
Egg/260.jpg,Egg,3
Seafood/526.jpg,Seafood,8
Vegetable-Fruit/280.jpg,Vegetable-Fruit,10
Dessert/675.jpg,Dessert,2
Soup/1461.jpg,Soup,9
Soup/49.jpg,Soup,9
Dessert/857.jpg,Dessert,2
Fried food/351.jpg,Fried food,4
Seafood/127.jpg,Seafood,8
Bread/842.jpg,Bread,0
Bread/927.jpg,Bread,0
Egg/97.jpg,Egg,3
Soup/1469.jpg,Soup,9
Soup/64.jpg,Soup,9
Fried food/435.jpg,Fried food,4
Bread/230.jpg,Bread,0
Rice/125.jpg,Rice,7
Dessert/304.jpg,Dessert,2
Seafood/760.jpg,Seafood,8
Fried food/650.jpg,Fried food,4
Soup/1190.jpg,Soup,9
Fried food/192.jpg,Fried food,4
Dessert/961.jpg,Dessert,2
Dessert/771.jpg,Dessert,2
Egg/599.jpg,Egg,3
Vegetable-Fruit/494.jpg,Vegetable-Fruit,10
Dessert/1005.jpg,Dessert,2
Egg/254.jpg,Egg,3
Seafood/799.jpg,Seafood,8
Meat/1322.jpg,Meat,5
Meat/790.jpg,Meat,5
Vegetable-Fruit/210.jpg,Vegetable-Fruit,10
Meat/1080.jpg,Meat,5
Fried food/546.jpg,Fried food,4
Soup/283.jpg,Soup,9
Soup/1138.jpg,Soup,9
Dessert/501.jpg,Dessert,2
Soup/793.jpg,Soup,9
Soup/1024.jpg,Soup,9
Seafood/839.jpg,Seafood,8
Vegetable-Fruit/274.jpg,Vegetable-Fruit,10
Soup/958.jpg,Soup,9
Dessert/1441.jpg,Dessert,2
Bread/648.jpg,Bread,0
Seafood/743.jpg,Seafood,8
Dessert/1089.jpg,Dessert,2
Dairy product/80.jpg,Dairy product,1
Meat/310.jpg,Meat,5
Dessert/112.jpg,Dessert,2
Meat/404.jpg,Meat,5
Meat/803.jpg,Meat,5
Dessert/1312.jpg,Dessert,2
Noodles-Pasta/412.jpg,Noodles-Pasta,6
Dessert/153.jpg,Dessert,2
Vegetable-Fruit/580.jpg,Vegetable-Fruit,10
Egg/107.jpg,Egg,3
Egg/976.jpg,Egg,3
Soup/802.jpg,Soup,9
Rice/8.jpg,Rice,7
Meat/813.jpg,Meat,5
Seafood/377.jpg,Seafood,8
Dessert/682.jpg,Dessert,2
Seafood/591.jpg,Seafood,8
Dairy product/101.jpg,Dairy product,1
Seafood/391.jpg,Seafood,8
Dessert/1244.jpg,Dessert,2
Dessert/967.jpg,Dessert,2
Soup/1121.jpg,Soup,9
Noodles-Pasta/393.jpg,Noodles-Pasta,6
Seafood/246.jpg,Seafood,8
Egg/403.jpg,Egg,3
Fried food/645.jpg,Fried food,4
Soup/158.jpg,Soup,9
Bread/636.jpg,Bread,0
Soup/233.jpg,Soup,9
Soup/1301.jpg,Soup,9
Bread/879.jpg,Bread,0
Dessert/83.jpg,Dessert,2
Dairy product/167.jpg,Dairy product,1
Meat/234.jpg,Meat,5
Dessert/198.jpg,Dessert,2
